timestamp,Message,data
2023-05-03T19:33:53,"{'mot': [39, 0, 0.599886, 0.390625, 0.453125, -0.53125, 1.000015, 0.156252, -0.187503, -76.563667, -12.252036, 38.281834], 'time': 1683167633.0082}",
2023-05-03T19:33:53,"{'mot': [56, 0, 0.752275, 0.234375, 0.5, -0.359375, 1.000015, 0.156252, -0.218753, -76.563667, -14.802175, 38.281834], 'time': 1683167633.2738}",
2023-05-03T19:33:53,"{'mot': [55, 0, 0.826059, 0.3125, 0.234375, -0.40625, 0.968765, 0.156252, -0.187503, -76.563667, -16.446861, 38.281834], 'time': 1683167633.2582}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.4613}",
2023-05-03T19:33:53,"{'mot': [4, 0, 0.897044, 0.25, 0.1875, -0.3125, 0.968765, 0.156252, -0.187503, -76.563667, -18.502983, 38.281834], 'time': 1683167633.4613}",
2023-05-03T19:33:53,"{'mot': [3, 0, 0.950688, 0.1875, 0.078125, -0.234375, 0.968765, 0.125002, -0.187503, -76.563667, -20.558868, 38.281834], 'time': 1683167633.4457}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.4301}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.3988}",
2023-05-03T19:33:53,"{'signal': 1.0, 'dev': [4, 4, 4, 4, 4, 100], 'batteryPercent': 80, 'time': 1683167633.4301}",
2023-05-03T19:33:53,"{'pow': [4.974, 10.537, 3.142, 1.16, 0.565, 2.772, 1.29, 0.72, 0.485, 0.176, 9.262, 10.865, 2.205, 1.298, 0.486, 4.282, 9.087, 1.782, 1.453, 0.368, 4.342, 13.505, 1.954, 1.358, 0.346], 'time': 1683167633.4301}",
2023-05-03T19:33:53,"{'mot': [2, 0, 0.991418, 0.078125, 0.046875, -0.09375, 1.000015, 0.156252, -0.218753, -76.563667, -18.589651, 38.281834], 'time': 1683167633.4301}",
2023-05-03T19:33:53,"{'mot': [1, 0, 0.950688, 0.1875, 0.078125, -0.234375, 0.968765, 0.125002, -0.187503, -76.563667, -20.655169, 38.281834], 'time': 1683167633.4144}",
2023-05-03T19:33:53,"{'mot': [0, 0, 0.976531, 0.140625, 0.046875, -0.15625, 1.000015, 0.156252, -0.187503, -76.563667, -18.69665, 38.281834], 'time': 1683167633.3988}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.3676}",
2023-05-03T19:33:53,"{'mot': [5, 0, 0.832242, 0.203125, 0.421875, -0.296875, 0.968765, 0.156252, -0.187503, -76.563667, -16.652683, 38.281834], 'time': 1683167633.4769}",
2023-05-03T19:33:53,"{'mot': [62, 0, 0.772766, 0.015625, 0.625, -0.109375, 1.000015, 0.156252, -0.187503, -76.563667, -14.102593, 38.281834], 'time': 1683167633.3676}",
2023-05-03T19:33:53,"{'mot': [57, 0, 0.741982, 0.125, 0.609375, -0.25, 1.000015, 0.156252, -0.187503, -76.563667, -13.321958, 38.281834], 'time': 1683167633.2894}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.3363}",
2023-05-03T19:33:53,"{'mot': [61, 0, 0.638334, 0.296875, 0.546875, -0.453125, 1.000015, 0.156252, -0.218753, -76.563667, -15.669548, 38.281834], 'time': 1683167633.3519}",
2023-05-03T19:33:53,"{'mot': [60, 0, 0.764987, 0.203125, 0.515625, -0.328125, 0.968765, 0.156252, -0.187503, -76.563667, -13.157072, 38.281834], 'time': 1683167633.3363}",
2023-05-03T19:33:53,"{'mot': [59, 0, 0.919887, -0.015625, 0.390625, -0.03125, 1.000015, 0.156252, -0.218753, -76.563667, -14.618969, 38.281834], 'time': 1683167633.3207}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.3051}",
2023-05-03T19:33:53,"{'pow': [5.235, 9.921, 3.636, 1.51, 0.654, 3.735, 1.572, 0.722, 0.489, 0.185, 9.115, 9.303, 3.299, 1.755, 0.573, 5.192, 9.508, 2.928, 2.072, 0.462, 4.375, 12.261, 2.384, 1.83, 0.407], 'time': 1683167633.3051}",
2023-05-03T19:33:53,"{'mot': [58, 0, 0.622456, 0.421875, 0.34375, -0.5625, 1.000015, 0.156252, -0.187503, -76.563667, -11.989761, 38.281834], 'time': 1683167633.3051}",
2023-05-03T19:33:53,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167633.2738}",
2023-05-03T19:33:53,"{'mot': [63, 0, 0.991418, 0.078125, 0.046875, -0.09375, 1.000015, 0.156252, -0.218753, -76.563667, -16.520517, 38.281834], 'time': 1683167633.3832}",
2023-05-03T19:33:54,"{'mot': [18, 0, 0.906654, 0.03125, 0.40625, -0.109375, 0.968765, 0.156252, -0.187503, -76.563667, -16.968981, 38.281834], 'time': 1683167634.6801}",
2023-05-03T19:33:54,"{'mot': [19, 0, 0.863767, -0.0625, 0.5, 0.0, 0.968765, 0.156252, -0.187503, -76.563667, -19.100267, 38.281834], 'time': 1683167634.6957}",
2023-05-03T19:33:54,"{'mot': [20, 0, 0.597439, 0.390625, 0.4375, -0.546875, 1.000015, 0.156252, -0.187503, -76.563667, -17.190241, 38.281834], 'time': 1683167634.7113}",
2023-05-03T19:33:54,"{'mot': [22, 0, 0.571969, 0.40625, 0.4375, -0.5625, 0.968765, 0.156252, -0.218753, -76.563667, -13.924094, 38.281834], 'time': 1683167634.7426}",
2023-05-03T19:33:54,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167634.6801}",
2023-05-03T19:33:54,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167634.7113}",
2023-05-03T19:33:54,"{'mot': [21, 0, 0.85496, -0.046875, 0.515625, -0.03125, 1.000015, 0.187503, -0.187503, -76.563667, -15.471216, 38.281834], 'time': 1683167634.7269}",
2023-05-03T19:33:54,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167634.6488}",
2023-05-03T19:33:54,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167634.7426}",
2023-05-03T19:33:54,"{'pow': [2.348, 9.527, 1.601, 1.185, 0.358, 0.737, 1.48, 0.834, 0.353, 0.256, 5.576, 20.599, 3.071, 0.933, 0.314, 6.071, 9.034, 1.403, 1.389, 0.286, 5.236, 14.735, 1.653, 0.839, 0.492], 'time': 1683167634.6801}",
2023-05-03T19:33:54,"{'mot': [17, 0, 0.863767, -0.0625, 0.5, 0.0, 0.968765, 0.156252, -0.187503, -76.563667, -18.854424, 38.281834], 'time': 1683167634.6644}",
2023-05-03T19:33:54,"{'mot': [13, 0, 0.981643, -0.03125, 0.1875, 0.015625, 0.968765, 0.156252, -0.187503, -76.563667, -17.651083, 38.281834], 'time': 1683167634.6019}",
2023-05-03T19:33:54,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167634.6176}",
2023-05-03T19:33:54,"{'mot': [14, 0, 0.958871, -0.078125, 0.265625, 0.0625, 1.000015, 0.156252, -0.187503, -76.563667, -15.885974, 38.281834], 'time': 1683167634.6176}",
