Message,timestamp,data
"{'mot': [43, 0, 0.974153, -0.046875, 0.21875, 0.03125, 1.000015, 0.156252, -0.187503, -76.563667, -16.98444, 38.281834], 'time': 1683167636.0707}",2023-05-03 19:33:56.074683+00:00,500.4742563561665 499.86174221481247
"{'pow': [2.992, 18.812, 1.36, 1.106, 0.358, 0.592, 0.619, 0.605, 0.422, 0.276, 7.141, 18.224, 2.239, 0.745, 0.625, 5.081, 5.795, 0.775, 0.998, 0.481, 3.395, 25.672, 0.709, 1.219, 0.435], 'time': 1683167636.0551}",2023-05-03 19:33:56.074802+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.0551}",2023-05-03 19:33:56.074885+00:00,500.4742563561665 499.86174221481247
"{'mot': [44, 0, 0.945538, -0.078125, 0.3125, 0.046875, 1.000015, 0.156252, -0.187503, -76.563667, -15.285995, 38.281834], 'time': 1683167636.0863}",2023-05-03 19:33:56.113949+00:00,500.4742563561665 499.86174221481247
"{'mot': [45, 0, 0.826502, 0.140625, 0.484375, -0.25, 1.000015, 0.156252, -0.187503, -76.563667, -17.585579, 38.281834], 'time': 1683167636.1019}",2023-05-03 19:33:56.114176+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.0863}",2023-05-03 19:33:56.114286+00:00,500.4742563561665 499.86174221481247
"{'mot': [46, 0, 0.560108, 0.390625, 0.484375, -0.546875, 1.000015, 0.156252, -0.187503, -76.563667, -15.827022, 38.281834], 'time': 1683167636.1176}",2023-05-03 19:33:56.134498+00:00,500.4742563561665 499.86174221481247
"{'mot': [47, 0, 0.948246, -0.046875, 0.3125, 0.03125, 1.000015, 0.156252, -0.187503, -76.563667, -18.072502, 38.281834], 'time': 1683167636.1332}",2023-05-03 19:33:56.134647+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.1176}",2023-05-03 19:33:56.134731+00:00,500.4742563561665 499.86174221481247
"{'mot': [48, 0, 0.881394, 0.046875, 0.453125, -0.125, 1.000015, 0.156252, -0.187503, -76.563667, -20.093435, 38.281834], 'time': 1683167636.1488}",2023-05-03 19:33:56.173810+00:00,500.4742563561665 499.86174221481247
"{'mot': [49, 0, 0.517751, 0.421875, 0.46875, -0.578125, 1.000015, 0.156252, -0.187503, -76.563667, -21.912275, 38.281834], 'time': 1683167636.1644}",2023-05-03 19:33:56.173938+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.1488}",2023-05-03 19:33:56.174021+00:00,500.4742563561665 499.86174221481247
"{'mot': [50, 0, 0.993755, -0.015625, 0.109375, 0.015625, 1.000015, 0.156252, -0.187503, -76.563667, -23.549231, 38.281834], 'time': 1683167636.1801}",2023-05-03 19:33:56.214899+00:00,500.4742563561665 499.86174221481247
"{'mot': [51, 0, 0.983755, -0.0625, 0.15625, 0.0625, 1.000015, 0.156252, -0.187503, -76.563667, -21.194307, 38.281834], 'time': 1683167636.1957}",2023-05-03 19:33:56.215065+00:00,500.4742563561665 499.86174221481247
"{'mot': [52, 0, 0.96812, -0.0625, 0.234375, 0.0625, 1.000015, 0.156252, -0.187503, -76.563667, -19.074877, 38.281834], 'time': 1683167636.2113}",2023-05-03 19:33:56.215189+00:00,500.4742563561665 499.86174221481247
"{'pow': [2.95, 17.427, 1.233, 1.182, 0.365, 0.67, 0.601, 0.567, 0.517, 0.274, 7.396, 18.714, 2.559, 0.824, 0.678, 5.724, 6.679, 0.79, 1.04, 0.506, 2.884, 23.953, 0.58, 1.29, 0.429], 'time': 1683167636.1801}",2023-05-03 19:33:56.215339+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.1801}",2023-05-03 19:33:56.215446+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.2113}",2023-05-03 19:33:56.215543+00:00,500.4742563561665 499.86174221481247
"{'mot': [53, 0, 0.929392, 0.03125, 0.359375, -0.078125, 0.968765, 0.156252, -0.187503, -76.563667, -17.167389, 38.281834], 'time': 1683167636.2269}",2023-05-03 19:33:56.254113+00:00,500.4742563561665 499.86174221481247
"{'mot': [54, 0, 0.727024, 0.296875, 0.453125, -0.421875, 1.000015, 0.156252, -0.187503, -76.563667, -15.450651, 38.281834], 'time': 1683167636.2426}",2023-05-03 19:33:56.254250+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.2426}",2023-05-03 19:33:56.254338+00:00,500.4742563561665 499.86174221481247
"{'mot': [55, 0, 0.75745, 0.078125, 0.625, -0.171875, 1.000015, 0.156252, -0.187503, -76.563667, -13.905585, 38.281834], 'time': 1683167636.2582}",2023-05-03 19:33:56.293965+00:00,500.4742563561665 499.86174221481247
"{'mot': [56, 0, 0.928341, 0.21875, 0.140625, -0.265625, 1.000015, 0.156252, -0.187503, -76.563667, -12.515027, 38.281834], 'time': 1683167636.2738}",2023-05-03 19:33:56.294166+00:00,500.4742563561665 499.86174221481247
"{'mot': [57, 0, 0.85838, 0.28125, 0.234375, -0.359375, 1.000015, 0.156252, -0.187503, -76.563667, -11.263524, 38.281834], 'time': 1683167636.2894}",2023-05-03 19:33:56.294318+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.2738}",2023-05-03 19:33:56.294428+00:00,500.4742563561665 499.86174221481247
"{'mot': [58, 0, 0.789178, 0.15625, 0.53125, -0.265625, 1.000015, 0.156252, -0.187503, -76.563667, -13.965355, 38.281834], 'time': 1683167636.3051}",2023-05-03 19:33:56.314416+00:00,500.4742563561665 499.86174221481247
"{'pow': [2.84, 14.413, 1.054, 1.169, 0.375, 0.79, 0.61, 0.533, 0.63, 0.276, 7.364, 18.179, 2.754, 0.881, 0.683, 6.303, 7.033, 0.872, 0.984, 0.519, 2.373, 20.156, 0.526, 1.276, 0.429], 'time': 1683167636.3051}",2023-05-03 19:33:56.314615+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.3051}",2023-05-03 19:33:56.314727+00:00,500.4742563561665 499.86174221481247
"{'mot': [59, 0, 0.604144, 0.34375, 0.53125, -0.484375, 1.000015, 0.156252, -0.187503, -76.563667, -12.56882, 38.281834], 'time': 1683167636.3207}",2023-05-03 19:33:56.353690+00:00,500.4742563561665 499.86174221481247
"{'mot': [60, 0, 0.814001, -0.046875, 0.578125, -0.03125, 0.968765, 0.156252, -0.187503, -76.563667, -15.140121, 38.281834], 'time': 1683167636.3363}",2023-05-03 19:33:56.353820+00:00,500.4742563561665 499.86174221481247
"{'mot': [61, 0, 0.971518, 0.140625, 0.109375, -0.15625, 1.000015, 0.156252, -0.187503, -76.563667, -13.626109, 38.281834], 'time': 1683167636.3519}",2023-05-03 19:33:56.353919+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.3363}",2023-05-03 19:33:56.353999+00:00,500.4742563561665 499.86174221481247
"{'mot': [62, 0, 0.930573, 0.21875, 0.125, -0.265625, 1.000015, 0.125002, -0.187503, -76.563667, -16.091682, 38.281834], 'time': 1683167636.3676}",2023-05-03 19:33:56.394381+00:00,500.4742563561665 499.86174221481247
"{'mot': [63, 0, 0.871365, 0.25, 0.265625, -0.328125, 0.968765, 0.156252, -0.187503, -76.563667, -14.482513, 38.281834], 'time': 1683167636.3832}",2023-05-03 19:33:56.394508+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.3676}",2023-05-03 19:33:56.394588+00:00,500.4742563561665 499.86174221481247
"{'mot': [0, 0, 0.808886, 0.125, 0.53125, -0.21875, 1.000015, 0.156252, -0.187503, -76.563667, -16.862446, 38.281834], 'time': 1683167636.3988}",2023-05-03 19:33:56.434415+00:00,500.4742563561665 499.86174221481247
"{'mot': [1, 0, 0.546205, 0.390625, 0.5, -0.546875, 1.000015, 0.125002, -0.187503, -76.563667, -19.004385, 38.281834], 'time': 1683167636.4144}",2023-05-03 19:33:56.434571+00:00,500.4742563561665 499.86174221481247
"{'mot': [2, 0, 0.953253, -0.046875, 0.296875, 0.03125, 1.000015, 0.156252, -0.187503, -76.563667, -20.932129, 38.281834], 'time': 1683167636.4301}",2023-05-03 19:33:56.434681+00:00,500.4742563561665 499.86174221481247
"{'pow': [2.711, 10.599, 0.889, 1.053, 0.379, 0.959, 0.679, 0.512, 0.74, 0.279, 7.14, 16.859, 2.833, 0.892, 0.636, 6.584, 6.815, 1.01, 0.833, 0.507, 1.998, 15.304, 0.532, 1.168, 0.422], 'time': 1683167636.4301}",2023-05-03 19:33:56.434805+00:00,500.4742563561665 499.86174221481247
"{'signal': 1.0, 'dev': [4, 4, 4, 4, 4, 100], 'batteryPercent': 80, 'time': 1683167636.4301}",2023-05-03 19:33:56.434885+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.3988}",2023-05-03 19:33:56.434981+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.4301}",2023-05-03 19:33:56.435102+00:00,500.4742563561665 499.86174221481247
"{'mot': [3, 0, 0.808886, 0.125, 0.53125, -0.21875, 1.000015, 0.156252, -0.187503, -76.563667, -18.838917, 38.281834], 'time': 1683167636.4457}",2023-05-03 19:33:56.454341+00:00,500.4742563561665 499.86174221481247
"{'mot': [4, 0, 0.953253, -0.046875, 0.296875, 0.03125, 1.000015, 0.156252, -0.187503, -76.563667, -20.783209, 38.281834], 'time': 1683167636.4613}",2023-05-03 19:33:56.494155+00:00,500.4742563561665 499.86174221481247
"{'mot': [5, 0, 0.903147, 0.015625, 0.421875, -0.078125, 1.000015, 0.156252, -0.187503, -76.563667, -18.704887, 38.281834], 'time': 1683167636.4769}",2023-05-03 19:33:56.494321+00:00,500.4742563561665 499.86174221481247
"{'mot': [6, 0, 0.597848, 0.375, 0.46875, -0.53125, 1.000015, 0.125002, -0.187503, -76.563667, -16.834398, 38.281834], 'time': 1683167636.4926}",2023-05-03 19:33:56.494427+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.4613}",2023-05-03 19:33:56.494525+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.4926}",2023-05-03 19:33:56.494611+00:00,500.4742563561665 499.86174221481247
"{'mot': [7, 0, 0.880978, -0.0625, 0.46875, 0.015625, 1.000015, 0.156252, -0.187503, -76.563667, -15.150959, 38.281834], 'time': 1683167636.5082}",2023-05-03 19:33:56.534648+00:00,500.4742563561665 499.86174221481247
"{'mot': [8, 0, 0.557924, 0.375, 0.515625, -0.53125, 1.000015, 0.125002, -0.187503, -76.563667, -13.635863, 38.281834], 'time': 1683167636.5238}",2023-05-03 19:33:56.534828+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.5238}",2023-05-03 19:33:56.534986+00:00,500.4742563561665 499.86174221481247
"{'mot': [9, 0, 0.873604, -0.046875, 0.484375, 0.0, 0.968765, 0.156252, -0.187503, -76.563667, -12.272277, 38.281834], 'time': 1683167636.5394}",2023-05-03 19:33:56.574608+00:00,500.4742563561665 499.86174221481247
"{'mot': [10, 0, 0.560108, 0.390625, 0.484375, -0.546875, 1.000015, 0.125002, -0.187503, -76.563667, -11.045049, 38.281834], 'time': 1683167636.5551}",2023-05-03 19:33:56.574755+00:00,500.4742563561665 499.86174221481247
"{'mot': [11, 0, 0.919223, -0.046875, 0.390625, 0.015625, 1.000015, 0.125002, -0.187503, -76.563667, -9.940544, 38.281834], 'time': 1683167636.5707}",2023-05-03 19:33:56.574855+00:00,500.4742563561665 499.86174221481247
"{'pow': [2.618, 7.024, 0.819, 0.875, 0.378, 1.151, 0.831, 0.5, 0.823, 0.279, 6.962, 15.402, 2.855, 0.861, 0.548, 6.512, 6.2, 1.202, 0.646, 0.471, 1.841, 10.746, 0.607, 0.998, 0.407], 'time': 1683167636.5551}",2023-05-03 19:33:56.574971+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.5551}",2023-05-03 19:33:56.575061+00:00,500.4742563561665 499.86174221481247
"{'mot': [12, 0, 0.742804, 0.21875, 0.53125, -0.34375, 1.000015, 0.156252, -0.187503, -76.563667, -8.946489, 38.281834], 'time': 1683167636.5863}",2023-05-03 19:33:56.613847+00:00,500.4742563561665 499.86174221481247
"{'mot': [13, 0, 0.630832, 0.3125, 0.546875, -0.453125, 1.000015, 0.156252, -0.187503, -76.563667, -11.880024, 38.281834], 'time': 1683167636.6019}",2023-05-03 19:33:56.613987+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.5863}",2023-05-03 19:33:56.614089+00:00,500.4742563561665 499.86174221481247
"{'mot': [14, 0, 0.789024, 0.0, 0.609375, -0.078125, 1.000015, 0.125002, -0.187503, -76.563667, -10.692021, 38.281834], 'time': 1683167636.6176}",2023-05-03 19:33:56.634214+00:00,500.4742563561665 499.86174221481247
"{'mot': [15, 0, 0.980897, 0.109375, 0.078125, -0.140625, 1.000015, 0.125002, -0.187503, -76.563667, -13.451003, 38.281834], 'time': 1683167636.6332}",2023-05-03 19:33:56.634352+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.6176}",2023-05-03 19:33:56.634444+00:00,500.4742563561665 499.86174221481247
"{'mot': [16, 0, 0.954405, 0.1875, 0.078125, -0.21875, 0.968765, 0.156252, -0.187503, -76.563667, -12.105903, 38.281834], 'time': 1683167636.6488}",2023-05-03 19:33:56.673808+00:00,500.4742563561665 499.86174221481247
"{'mot': [17, 0, 0.903011, 0.25, 0.15625, -0.3125, 0.968765, 0.125002, -0.187503, -76.563667, -14.723495, 38.281834], 'time': 1683167636.6644}",2023-05-03 19:33:56.673967+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.6488}",2023-05-03 19:33:56.674062+00:00,500.4742563561665 499.86174221481247
"{'mot': [18, 0, 0.827535, 0.234375, 0.390625, -0.328125, 1.000015, 0.125002, -0.187503, -76.563667, -17.07933, 38.281834], 'time': 1683167636.6801}",2023-05-03 19:33:56.714618+00:00,500.4742563561665 499.86174221481247
"{'mot': [19, 0, 0.782187, 0.078125, 0.59375, -0.171875, 0.968765, 0.125002, -0.187503, -76.563667, -19.199579, 38.281834], 'time': 1683167636.6957}",2023-05-03 19:33:56.714790+00:00,500.4742563561665 499.86174221481247
"{'mot': [20, 0, 0.644425, 0.421875, 0.328125, -0.546875, 1.000015, 0.156252, -0.187503, -76.563667, -17.279621, 38.281834], 'time': 1683167636.7113}",2023-05-03 19:33:56.714922+00:00,500.4742563561665 499.86174221481247
"{'pow': [2.604, 4.463, 0.864, 0.69, 0.376, 1.35, 1.084, 0.499, 0.86, 0.273, 7.018, 14.529, 2.872, 0.808, 0.445, 6.048, 5.442, 1.397, 0.484, 0.419, 1.987, 7.478, 0.728, 0.817, 0.385], 'time': 1683167636.6801}",2023-05-03 19:33:56.715081+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.6801}",2023-05-03 19:33:56.715191+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.7113}",2023-05-03 19:33:56.715291+00:00,500.4742563561665 499.86174221481247
"{'mot': [21, 0, 0.831802, 0.015625, 0.546875, -0.09375, 1.000015, 0.156252, -0.187503, -76.563667, -15.55166, 38.281834], 'time': 1683167636.7269}",2023-05-03 19:33:56.754096+00:00,500.4742563561665 499.86174221481247
"{'mot': [22, 0, 0.544414, 0.4375, 0.421875, -0.578125, 1.000015, 0.156252, -0.187503, -76.563667, -13.996494, 38.281834], 'time': 1683167636.7426}",2023-05-03 19:33:56.754250+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.7426}",2023-05-03 19:33:56.754354+00:00,500.4742563561665 499.86174221481247
"{'mot': [23, 0, 0.984871, -0.015625, 0.171875, 0.015625, 1.000015, 0.156252, -0.187503, -76.563667, -12.596845, 38.281834], 'time': 1683167636.7582}",2023-05-03 19:33:56.793831+00:00,500.4742563561665 499.86174221481247
"{'mot': [24, 0, 0.969002, -0.0625, 0.234375, 0.046875, 1.000015, 0.156252, -0.187503, -76.563667, -11.33716, 38.281834], 'time': 1683167636.7738}",2023-05-03 19:33:56.793970+00:00,500.4742563561665 499.86174221481247
"{'mot': [25, 0, 0.924784, 0.015625, 0.375, -0.0625, 0.968765, 0.125002, -0.187503, -76.563667, -14.031628, 38.281834], 'time': 1683167636.7894}",2023-05-03 19:33:56.794080+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.7738}",2023-05-03 19:33:56.794168+00:00,500.4742563561665 499.86174221481247
"{'mot': [26, 0, 0.711066, 0.3125, 0.453125, -0.4375, 1.000015, 0.125002, -0.187503, -76.563667, -12.628465, 38.281834], 'time': 1683167636.8051}",2023-05-03 19:33:56.814598+00:00,500.4742563561665 499.86174221481247
"{'pow': [2.765, 3.144, 0.993, 0.544, 0.378, 1.546, 1.433, 0.515, 0.843, 0.263, 7.323, 14.654, 2.862, 0.767, 0.354, 5.462, 4.736, 1.531, 0.399, 0.366, 2.565, 5.769, 0.87, 0.665, 0.36], 'time': 1683167636.8051}",2023-05-03 19:33:56.814794+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.8051}",2023-05-03 19:33:56.814907+00:00,500.4742563561665 499.86174221481247
"{'mot': [27, 0, 0.75341, 0.046875, 0.640625, -0.140625, 1.000015, 0.125002, -0.187503, -76.563667, -11.365619, 38.281834], 'time': 1683167636.8207}",2023-05-03 19:33:56.853786+00:00,500.4742563561665 499.86174221481247
"{'mot': [28, 0, 0.999756, 0.015625, 0.015625, 0.0, 1.000015, 0.125002, -0.187503, -76.563667, -14.05724, 38.281834], 'time': 1683167636.8363}",2023-05-03 19:33:56.853917+00:00,500.4742563561665 499.86174221481247
"{'mot': [29, 0, 0.711066, 0.3125, 0.453125, -0.4375, 1.000015, 0.125002, -0.187503, -76.563667, -12.651516, 38.281834], 'time': 1683167636.8519}",2023-05-03 19:33:56.854014+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.8363}",2023-05-03 19:33:56.854090+00:00,500.4742563561665 499.86174221481247
"{'mot': [30, 0, 0.999634, 0.015625, 0.015625, -0.015625, 0.968765, 0.156252, -0.187503, -76.563667, -11.386364, 38.281834], 'time': 1683167636.8676}",2023-05-03 19:33:56.894361+00:00,500.4742563561665 499.86174221481247
"{'mot': [31, 0, 0.999267, 0.03125, 0.015625, -0.015625, 1.000015, 0.125002, -0.187503, -76.563667, -14.075912, 38.281834], 'time': 1683167636.8832}",2023-05-03 19:33:56.894513+00:00,500.4742563561665 499.86174221481247
"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683167636.8676}",2023-05-03 19:33:56.894619+00:00,500.4742563561665 499.86174221481247
